run_num,model name,num epochs,epoch stop,batch size,learning rate,weight_decay,beta1,beta2,min lr,kernel size,max ch,norm ref,norm lambda,n heads,drop prob,n trans layers,attention type,loss_func,loss,loss_val,dice,loss SD,loss_val SD,dice SD,Avg Error,Avg FA rate,Avg MD rate,run time,eval run time
72,AttU_Net,120,120,32,0.0001154806397497,3.128563297643318e-07,0.9897979405860462,0.998183635611325,3.48523272493256e-08,11,128,0.01,0,4,0.1,1,Mult,CrossEntropyLoss(),0.09920434653759,0.0964584052562713,0.9673590064048768,0.0473124628883433,0.0511692623652113,0.0151299512992891,0.0159366785730848,0.0416873757455268,0.0672216699801192,1960.1173167228696,94.12857294082642
73,AttU_Net,120,120,32,0.0006167396375695,6.08139336205146e-08,0.873658400472784,0.9585670470728688,5.74982301883275e-08,11,128,0.01,0,4,0.1,1,Mult,IoULoss(),0.1030077934265136,0.102652721107006,0.942227065563202,0.0204319385137367,0.02519031787838,0.0394261792124273,1.0,1.0,1.0,1988.5830855369568,-1.0
74,AttU_Net,120,120,32,0.0023743939634328,2.1221817470981604e-08,0.6243191844744491,0.995833143455698,2.9891299917125142e-09,11,128,0.01,0,4,0.1,1,Mult,CrossEntropyLoss(),0.0650643929839134,0.0626095309853553,0.9787620306015016,0.0487918752833322,0.0767263848859906,0.0481213504858902,0.0148556676966684,0.0365308151093439,0.059145129224652,1965.7409045696256,53.3132541179657
75,AttU_Net,120,120,32,0.0008182145734446,3.85655529186836e-08,0.803298734871519,0.991617138905758,1.3372291189778566e-08,11,128,0.01,0,4,0.1,1,Mult,TverskyLoss(),0.0588719323277473,0.0586654245853424,0.9414081573486328,0.0130179568258263,0.0203965118777394,0.0086176344613775,1.0,1.0,1.0,2131.650553464889,-1.0
76,AttU_Net,120,120,32,0.0001450516638671,1.1794978854661729e-05,0.7729583678914691,0.987321647442116,1.995784854286568e-09,11,128,0.01,0,4,0.1,1,Mult,CrossEntropyLoss(),0.0447079688310623,0.0419488400220871,0.9859559535980223,0.0521487547593921,0.0646617163162441,0.018021836669561,0.0179658604799274,0.0485213717693836,0.0654821073558648,2089.14150428772,94.15679574012756
77,AttU_Net,120,120,32,0.0001941861105674,0.0009842544841187,0.557675123725937,0.9031967423252694,2.2833776760117344e-08,11,128,0.01,0,4,0.1,1,Mult,"DiceBCELoss(
  (bce_loss): CrossEntropyLoss()
)",0.0429531000554561,0.0403144136071205,0.9845350980758668,0.0409496344099923,0.0566045809042746,0.0162658043935117,0.0156053709586258,0.0489562624254473,0.0647987077534791,1720.0968415737152,42.68042850494385
78,AttU_Net,120,120,32,0.0035347485853691,1.0226458663281672e-08,0.8462134415730668,0.9948995187883316,5.502617804931014e-09,11,128,0.01,0,4,0.1,1,Mult,"FocalLoss(
  (bce_loss): CrossEntropyLoss()
)",0.0003230620932299,0.00026644236641,0.9764184951782228,0.0042865392678703,0.0154611822577226,0.0541894476635276,0.0167891425791955,0.0365308151093439,0.0582132206759443,1435.9926373958588,45.74353885650635
79,AttU_Net,120,120,32,0.0003700793970023,1.5462204517808188e-06,0.7271026400655207,0.9984647161350274,7.381037219893393e-08,11,128,0.01,0,4,0.1,1,Mult,DiceLoss(),0.0575614050030708,0.0573624446988105,0.9426989555358888,0.012610182188309,0.0238168767137663,0.0258316108800061,1.0,1.0,1.0,1575.376550912857,-1.0
80,AttU_Net,120,120,32,4.645370263888334e-05,1.3612700709063248e-07,0.8898064333384994,0.997872595427722,1.0579631357150867e-10,11,128,0.01,0,4,0.1,1,Mult,CrossEntropyLoss(),0.115627110004425,0.1117119267582893,0.9639856815338136,0.0221436983362473,0.0155778571575094,0.0060622411489986,0.0175325837845417,0.0369657057654075,0.0736207753479125,1482.4693250656128,96.01926136016846
81,AttU_Net,120,120,64,0.0003087109619483,2.7696210948887824e-05,0.4954127049174851,0.9727298767735124,7.481083182039337e-09,11,128,0.01,0,4,0.1,1,Mult,CrossEntropyLoss(),0.0378028824925422,0.0335930772125721,0.989296555519104,0.0554194083236614,0.0765297151443471,0.0152244853732009,0.0175238336924027,0.0448558648111332,0.0673459244532803,997.4285411834716,59.2943594455719
82,AttU_Net,120,120,64,0.0013343190557313,2.6372675782437145e-05,0.6638007054297193,0.9324712293080496,8.77601558766863e-10,11,128,0.01,0,4,0.1,1,Mult,IoULoss(),0.1293707489967346,0.1291421353816986,0.9255653619766236,0.0150997825764853,0.0289251742498739,0.0228535899641161,1.0,1.0,1.0,1036.2310638427734,-1.0
83,AttU_Net,120,120,64,0.0002380509980263,0.0005157953561074,0.4892760078338237,0.9677758042483374,3.659279947236792e-07,11,128,0.01,0,4,0.1,1,Mult,CrossEntropyLoss(),0.0358018092811107,0.0325037874281406,0.98994642496109,0.0505782045307342,0.062714448634467,0.0094154194424582,0.0180986625520748,0.0490183896620278,0.0628727634194831,996.3949694633484,57.06793093681336
84,AttU_Net,120,120,64,0.0002471929104724,0.0005428780626007,0.3029003715401656,0.9506125907184289,1.9580511240126921e-07,11,128,0.01,0,4,0.1,1,Mult,TverskyLoss(),0.0565877892076969,0.0560527816414833,0.945087194442749,0.0118864693894587,0.0182913742324663,0.0106080358795018,1.0,1.0,1.0,1016.1412372589112,-1.0
85,AttU_Net,120,120,64,6.52805626489943e-05,0.0021211243569789,0.8258694960024066,0.9638527387603072,1.1484782865963945e-07,11,128,0.01,0,4,0.1,1,Mult,CrossEntropyLoss(),0.1265321671962738,0.1230861246585846,0.9554182291030884,0.0153874832925928,0.018690576514611,0.0178886769741592,0.0189264527691375,0.0304423459244532,0.0871023856858846,993.2564005851746,30.7227635383606
86,AttU_Net,120,120,64,0.0010876932016599,8.926724923404258e-05,0.5827674170123712,0.9206346330201776,3.491367199117149e-07,11,128,0.01,0,4,0.1,1,Mult,"DiceBCELoss(
  (bce_loss): CrossEntropyLoss()
)",0.0624043866991996,0.0598840191960334,0.9748975038528442,0.0426357889292476,0.0936870565570347,0.031379102381761,0.0163867630685752,0.0452907554671968,0.0574055666003976,1052.7332496643066,48.76063513755798
87,AttU_Net,120,120,64,0.0001594232392167,0.0002002956057347,0.6852008935498928,0.9821401547720036,4.86892577995607e-07,11,128,0.01,0,4,0.1,1,Mult,"FocalLoss(
  (bce_loss): CrossEntropyLoss()
)",0.0004849412944167,0.0004241632996127,0.9805842638015748,0.0064325639075411,0.0159255086403079,0.0500863129590949,0.01888293152473,0.0382082504970178,0.0685884691848906,1035.044667482376,71.0785961151123
88,AttU_Net,120,120,64,7.851861421929043e-05,0.0040305428436438,0.9320569324233822,0.9971247837530184,7.043461150625196e-11,11,128,0.01,0,4,0.1,1,Mult,DiceLoss(),0.0983734130859375,0.0978657454252243,0.9237139225006104,0.0228880838840553,0.0338532607235545,0.0507885446916078,1.0,1.0,1.0,1014.3432993888856,-1.0
89,AttU_Net,120,120,64,0.0005526173001517,0.0002607524052137,0.9143800950089976,0.9897261270944256,1.3526217923459091e-11,11,128,0.01,0,4,0.1,1,Mult,CrossEntropyLoss(),0.0516458414494991,0.0481219440698623,0.9846549034118652,0.0618402578069709,0.0759941324586424,0.0174116236280358,0.0162064020684421,0.0559145129224652,0.062624254473161,995.4858846664428,53.63595128059387
90,AttU_Net,120,120,64,3.198899146603576e-05,0.0435131946708691,0.7805178177555364,0.9766984191273764,1.827869581324309e-07,11,128,0.01,0,4,0.1,1,Mult,CrossEntropyLoss(),0.3778960704803467,0.3756235539913177,0.97579163312912,0.0239103294624683,0.0254085333496373,0.0231561931250105,0.0176299306567337,0.0285164015904572,0.0840581510934393,993.6303849220276,47.31113839149475
91,AttU_Net,120,120,64,4.707904150217411e-05,0.0001254142337227,0.8644586966620007,0.9992850118640202,7.087348899738088e-07,11,128,0.01,0,4,0.1,1,Mult,IoULoss(),0.1740916073322296,0.1733365505933761,0.9302529096603394,0.0292287560797905,0.027257471856237,0.0470070929523078,1.0,1.0,1.0,994.2316203117372,-1.0
92,AttU_Net,120,120,64,0.000217413386631,0.01588442169195,0.6226253782047206,0.992826362146515,2.555108821613844e-11,11,128,0.01,0,4,0.1,1,Mult,TverskyLoss(),0.2250308692455291,0.2248500138521194,0.8726725578308105,0.011682177312662,0.1453601154417127,0.1560227472105705,1.0,1.0,1.0,1026.3366618156433,-1.0
93,AttU_Net,120,120,64,0.0001104474620156,0.0061795526457078,0.8061123370098293,0.996147893005654,7.082381937376343e-08,11,128,0.01,0,4,0.1,1,Mult,CrossEntropyLoss(),0.0750386267900466,0.0716941207647323,0.9813383221626282,0.034982420414899,0.054734505141647,0.0117443661437363,0.0189035653696393,0.0364686878727634,0.0685884691848906,986.5565128326416,76.76432776451111
94,AttU_Net,120,120,64,0.0009260366213597,0.0016568171469221,0.4256183506203583,0.9997461793832826,9.496102124284924e-07,11,128,0.01,0,4,0.1,1,Mult,"DiceBCELoss(
  (bce_loss): CrossEntropyLoss()
)",0.1260879933834076,0.123689204454422,0.9469186067581176,0.0426455280585443,0.2251436935904599,0.0664864435523684,1.0,1.0,1.0,993.8689250946044,-1.0
95,AttU_Net,120,120,64,0.0007505051099125,5.989934368004145e-06,0.7578000035132942,0.95910963456097,2.7244903307880754e-10,11,128,0.01,0,4,0.1,1,Mult,CrossEntropyLoss(),0.046913169324398,0.0435258746147155,0.985803723335266,0.0633672338842711,0.075850824539895,0.015631400491758,0.0171140456886638,0.0455392644135188,0.0565979125248508,1001.6474876403807,75.73862314224243
96,AttU_Net,120,120,64,2.150977838819803e-05,4.128131575733833e-05,0.9445970058104094,0.9698563872876697,1.3199059199752214e-10,11,128,0.01,0,4,0.1,1,Mult,"FocalLoss(
  (bce_loss): CrossEntropyLoss()
)",0.3135238289833069,0.3123159408569336,0.9129770398139954,0.031244704704375,0.0218130655290812,0.0180548057207877,1.0,1.0,1.0,1006.8333261013032,-1.0
97,AttU_Net,120,120,64,0.0015511819086428,0.0007862200980576,0.7269322430182037,0.9994753203426,2.9913093970812834e-08,11,128,0.01,0,4,0.1,1,Mult,DiceLoss(),0.0841749534010887,0.0836832076311111,0.91727614402771,0.0134335637247421,0.018322343856857,0.014110854788334,1.0,1.0,1.0,1029.083506345749,-1.0
98,AttU_Net,120,120,32,0.0020992891419761,0.0005957317985166,0.907667335518038,0.9847863030508416,6.51754152429747e-10,11,128,0.01,0,4,0.1,1,Mult,CrossEntropyLoss(),0.1810909658670425,0.176295131444931,0.9376874566078186,0.0291297409970747,0.2133629355211828,0.0552736829830194,1.0,1.0,1.0,1562.9342761039734,-1.0
99,AttU_Net,120,120,32,0.0004556536438235,0.0001231040103237,0.336886117607604,0.9988742392979372,9.204328627243572e-08,11,128,0.01,0,4,0.1,1,Mult,CrossEntropyLoss(),0.053962767124176,0.0500076189637184,0.983806014060974,0.067423879041524,0.0791401628032104,0.0222619048174796,0.0171246729636319,0.0441724652087475,0.059145129224652,1434.9962980747223,57.663105964660645
100,AttU_Net,120,120,32,0.0003561641214536,5.898702638729121e-05,0.9708457521496175,0.9120277844851804,1.220802464263905e-09,11,128,0.01,0,4,0.1,1,Mult,IoULoss(),0.1090486124157905,0.1087386459112167,0.9386465549468994,0.0225496547431664,0.0224579653538318,0.0369321338381571,1.0,1.0,1.0,1457.5028128623962,-1.0
101,AttU_Net,120,120,64,0.0034105120621194,0.0003346859933564,0.95373012452755,0.968236760333637,2.266051504087035e-10,11,128,0.01,0,4,0.1,1,Mult,TverskyLoss(),0.1200322434306144,0.1198146045207977,0.8761141896247864,0.007962833669407,0.1846843850642363,0.1911475882277359,1.0,1.0,1.0,1213.2243115901947,-1.0
102,AttU_Net,120,120,32,0.0001260824642035,0.0106277542079742,0.5470148764193461,0.9462668798330344,3.117851346700243e-07,11,128,0.01,0,4,0.1,1,Mult,CrossEntropyLoss(),0.0959548279643058,0.0924842953681945,0.9766100645065308,0.0500199537298409,0.1121684658950488,0.0300602039831254,0.0167924634683159,0.0510064612326043,0.0622514910536779,1487.654824733734,35.933247089385986
103,AttU_Net,120,120,32,9.49091068241762e-05,0.026195576988892,0.680146686533283,0.9985151874738049,1.668931968771015e-08,11,128,0.01,0,4,0.1,1,Mult,"DiceBCELoss(
  (bce_loss): CrossEntropyLoss()
)",0.1805629432201385,0.1772508770227432,0.9392232298851012,0.0198787039271111,0.033853870494351,0.0290197426554292,1.0,1.0,1.0,1520.7380228042605,-1.0
104,AttU_Net,120,120,32,7.070027105009278e-05,3.347281596302538e-06,0.491687354719806,0.9799554901460006,4.610230728623736e-08,11,128,0.01,0,4,0.1,1,Mult,CrossEntropyLoss(),0.09531731903553,0.0903468132019043,0.9706822037696838,0.0402881176875907,0.0450576864868892,0.0130610429575214,0.017239094365244,0.044234592445328,0.0738692842942345,1446.546170949936,90.64141941070557
105,AttU_Net,120,120,32,0.000251248572507,0.0047778057981302,0.8510966673999076,0.9940745784099994,4.9959392156710025e-11,11,128,0.01,0,4,0.1,1,Mult,"FocalLoss(
  (bce_loss): CrossEntropyLoss()
)",0.0115351807326078,0.0109336525201797,0.9423946142196656,0.004604826823479,0.0142966214760645,0.0123047703828527,1.0,1.0,1.0,1471.3450484275818,-1.0
106,AttU_Net,120,120,64,0.0001911564480708,0.0013244716154395,0.6408632831127157,0.990715636059354,1.6901898799344247e-09,11,128,0.01,0,4,0.1,1,Mult,DiceLoss(),0.106890469789505,0.1066898703575134,0.9196177124977112,0.0100878341486345,0.0184963188502546,0.0269050557800532,1.0,1.0,1.0,1034.155615091324,-1.0
107,AttU_Net,120,120,32,0.0063205669252005,0.072426072046214,0.9257912000509844,0.9921080971713844,1.854583931937584e-11,11,128,0.01,0,4,0.1,1,Mult,CrossEntropyLoss(),0.7947015166282654,0.7913442850112915,0.7363150119781494,0.0338933143281245,0.5253284856545352,0.1940647407275443,1.0,1.0,1.0,1513.7940440177915,-1.0
108,AttU_Net,120,120,64,0.0005758704457708,0.0026639532496253,0.9835704050355032,0.9979199203361054,5.07471826303894e-07,11,128,0.01,0,4,0.1,1,Mult,CrossEntropyLoss(),0.155163288116455,0.1520249992609024,0.9501659870147704,0.0419191133458987,0.0547404253084438,0.0090600362104397,0.0148381317085516,0.0363444333996023,0.0637425447316103,991.7681877613068,37.18203997612
109,AttU_Net,120,120,32,1.2397989960061316e-05,1.4620510373170147e-05,0.8906164177195766,0.997432759257393,3.699909812673709e-08,11,128,0.01,0,4,0.1,1,Mult,IoULoss(),0.5775524973869324,0.5714108943939209,0.8966389298439026,0.0113773561711533,0.0118578806119744,0.0752458046594676,1.0,1.0,1.0,1493.257548570633,-1.0
110,AttU_Net,120,120,32,0.000721043935679,7.452434332716546e-05,0.8749329073493581,0.9292990800763672,4.2213799688918727e-10,11,128,0.01,0,4,0.1,1,Mult,CrossEntropyLoss(),0.0636925995349884,0.0609124526381492,0.9799273014068604,0.0639227326708509,0.0773402992111983,0.0260855442316037,0.0170039408691366,0.0481486083499006,0.056970675944334,1434.9417057037354,40.09636116027832
111,AttU_Net,120,120,32,1.627276042164398e-05,0.0151177272221061,0.4016360477678609,0.994984599894242,2.100898253125231e-07,11,128,0.01,0,4,0.1,1,Mult,TverskyLoss(),0.3320495784282684,0.3291545510292053,0.8870571851730347,0.0139769880256184,0.0242776080419459,0.0344248069355427,1.0,1.0,1.0,1448.7128183841703,-1.0
112,AttU_Net,120,120,64,0.0001542729523825,7.93489923639476e-06,0.2711549529702377,0.993538866230392,3.5708707105124113e-09,11,128,0.01,0,4,0.1,1,Mult,CrossEntropyLoss(),0.0492414683103561,0.0449431054294109,0.9858506321907043,0.0329455466978053,0.048400221495898,0.0113264973057884,0.0171168620172991,0.0529324055666004,0.068029324055666,997.6572496891022,96.2342128753662
113,AttU_Net,120,120,32,8.645964504994385e-05,0.0002390793491696,0.961091767926288,0.9990585265826512,3.355100659284752e-10,11,128,0.01,0,4,0.1,1,Mult,"FocalLoss(
  (bce_loss): CrossEntropyLoss()
)",0.0009430584032088,0.0008337543113157,0.9759095907211304,0.0188510233555484,0.0172361796295315,0.0116600215771687,0.0185006300428958,0.0437375745526839,0.0703280318091451,1521.3868718147278,45.65271687507629
114,AttU_Net,120,120,32,0.0002833625117512,1.2205614072057696e-06,0.8226222601321169,0.9970628008493566,7.958768623300072e-11,11,128,0.01,0,4,0.1,1,Mult,"DiceBCELoss(
  (bce_loss): CrossEntropyLoss()
)",0.0355977229773998,0.0339618176221847,0.9859334230422974,0.0437245603644987,0.048177904500614,0.0102202366867606,0.0162214497091155,0.0484592445328031,0.0598285288270377,1450.8139889240265,61.22728753089905
115,AttU_Net,120,120,64,5.890850726507146e-05,2.3353483554279423e-06,0.7924889753794608,0.999664634215292,4.646291561427094e-09,11,128,0.01,0,4,0.1,1,Mult,DiceLoss(),0.1266265213489532,0.1264933049678802,0.8871210217475891,0.0259722096573019,0.0267704729011041,0.0542052949379521,1.0,1.0,1.0,1019.3592550754548,-1.0
116,AttU_Net,120,120,32,3.494859498423172e-05,4.508804376471482e-07,0.6068970150233002,0.9998357078010542,9.95993761446199e-07,11,128,0.01,0,4,0.1,1,Mult,CrossEntropyLoss(),0.1956215798854828,0.1919799149036407,0.9513330459594728,0.0168985507894835,0.0293270883977094,0.0227341460404758,0.0175958644627799,0.0265904572564612,0.0785909542743538,1612.8960437774658,35.79741430282593
117,AttU_Net,120,120,32,0.0009850438256482,0.0003484049551528,0.9386015058593806,0.9960194679934252,3.658433064124147e-07,11,128,0.01,0,4,0.1,1,Mult,CrossEntropyLoss(),0.132514089345932,0.1304013580083847,0.9549647569656372,0.0436311016622506,0.0523696708052258,0.0154973471592604,0.0151089569201214,0.0314363817097415,0.0611953280318091,1428.8294024467468,19.777913808822632
118,AttU_Net,120,120,64,0.0003797281372369,2.2361001842340376e-05,0.8350794903529632,0.9863523930458692,2.422456469547166e-08,11,128,0.01,0,4,0.1,1,Mult,CrossEntropyLoss(),0.0398572534322738,0.0365140512585639,0.9884566068649292,0.0592292838534874,0.0700595755823234,0.0082423697943835,0.018631829330911,0.0515034791252485,0.0611953280318091,1007.756000995636,63.47745800018311
119,AttU_Net,120,120,32,0.0012388827617994,3.362336356080459e-05,0.764892671442586,0.9817890025097348,1.0600811351398025e-08,11,128,0.01,0,4,0.1,1,Mult,IoULoss(),0.1306030452251434,0.1305978000164032,0.9246658086776732,0.0163885513407985,0.015214380612883,0.0078618609374487,1.0,1.0,1.0,1466.2254917621613,-1.0
120,AttU_Net,120,120,32,0.0004544489541671,2.381881482717733e-07,0.7368999563995466,0.9749485767582596,1.0914861578342505e-07,11,128,0.01,0,4,0.1,1,Mult,TverskyLoss(),0.0585771575570106,0.0584198050200939,0.9416638612747192,0.0122057458140587,0.0155019446346984,0.0103587141607554,1.0,1.0,1.0,1515.3049120903015,-1.0
121,AttU_Net,120,120,64,2.387505605474281e-05,0.000150149774041,0.4642489648438603,0.9562585367348306,2.4106017890491557e-09,11,128,0.01,0,4,0.1,1,Mult,CrossEntropyLoss(),0.5423847436904907,0.5418312549591064,0.9066104888916016,0.0312357633886541,0.0237976185254489,0.0143303946114553,1.0,1.0,1.0,1085.6689386367798,-1.0
122,AttU_Net,120,120,32,0.0099875870081646,0.0038240707924009,0.5682429748242939,0.9882430853879922,1.702202728973682e-07,11,128,0.01,0,4,0.1,1,Mult,"DiceBCELoss(
  (bce_loss): CrossEntropyLoss()
)",0.2175623178482055,0.2112030833959579,0.9009896516799928,0.0319214279207156,0.6830051463398242,0.2138117383067234,1.0,1.0,1.0,1622.494812488556,-1.0
123,AttU_Net,120,120,32,0.0001263330516363,6.819878818108006e-07,0.89897724846314,0.9782983141965076,2.613297741211245e-07,11,128,0.01,0,4,0.1,1,Mult,"FocalLoss(
  (bce_loss): CrossEntropyLoss()
)",0.0001541485253255,0.0001123770634876,0.9828224182128906,0.003721836129081,0.0099221642633971,0.019376480591404,0.0175360778193324,0.049763916500994,0.0666625248508946,1422.075042963028,80.38933157920837
124,AttU_Net,120,120,64,0.0002179294740037,0.0012564714486312,0.6977627884180431,0.9635524649985452,6.151211176732756e-08,11,128,0.01,0,4,0.1,1,Mult,CrossEntropyLoss(),0.0365196578204631,0.0333038046956062,0.9903552532196044,0.0490874087900108,0.0779383483999882,0.0180349793183502,0.0166689875430648,0.0466575546719681,0.0659791252485089,1034.711609363556,49.68345808982849
125,AttU_Net,120,120,32,5.040531140255199e-05,0.0354255483636119,0.69868611277268,0.9422684350923124,3.089597626226363e-11,11,128,0.01,0,4,0.1,1,Mult,DiceLoss(),0.1668656766414642,0.1652087271213531,0.8872771263122559,0.0223999831228943,0.0308198204276079,0.0688857129539085,1.0,1.0,1.0,1449.285161972046,-1.0
126,AttU_Net,120,120,32,0.0001944073779075,0.0540062633425031,0.8123915151185604,0.9992511958569176,5.791114392055398e-08,11,128,0.01,0,4,0.1,1,Mult,CrossEntropyLoss(),0.3218621015548706,0.3164366483688354,0.925121009349823,0.0330822638647872,0.2957534197664563,0.0933974914487811,1.0,1.0,1.0,1457.4070246219635,-1.0
127,AttU_Net,120,120,64,0.0003341610737419,4.617191889064595e-06,0.8538108092383867,0.9982530602424354,1.8980126097421725e-08,11,128,0.01,0,4,0.1,1,Mult,CrossEntropyLoss(),0.0412135869264602,0.0374504998326301,0.9883648157119752,0.0577248565171225,0.0763076785954202,0.0197439751475373,0.0167468028204603,0.0480243538767395,0.0651093439363817,1012.863322019577,57.09887528419495
128,AttU_Net,120,120,32,0.0001041241279022,0.0989757252761145,0.6575563069150407,0.9987296989945016,1.4327829226545013e-08,11,128,0.01,0,4,0.1,1,Mult,IoULoss(),0.4945178627967834,0.490527480840683,0.768653154373169,0.0231079538554946,0.1175671862535413,0.166111956358817,1.0,1.0,1.0,1406.139497756958,-1.0
129,AttU_Net,120,120,64,0.0008420546645561,0.0080381754676978,0.789312377380061,0.9995012387868036,9.128805472690628e-09,11,128,0.01,0,4,0.1,1,Mult,TverskyLoss(),0.1311823576688766,0.1305173635482788,0.8783940076828003,0.0115511656789243,0.144658499381276,0.1456149739683324,1.0,1.0,1.0,1005.529571056366,-1.0
130,AttU_Net,120,120,32,0.0001652523657471,0.0012804551043867,0.919774973442692,0.9964008570810428,5.9890610979125365e-09,11,128,0.01,0,4,0.1,1,Mult,CrossEntropyLoss(),0.0480986014008522,0.045006163418293,0.9871199727058412,0.0578024440962665,0.0745145345093725,0.0136181015608417,0.0175534375215101,0.0521247514910536,0.0633076540755467,1429.0606245994568,52.95187973976135
131,AttU_Net,120,120,32,0.0005260622162559,1.4994101612268109e-07,0.8824468912724219,0.9954885828828512,6.717497089908557e-08,11,128,0.01,0,4,0.1,1,Mult,"DiceBCELoss(
  (bce_loss): CrossEntropyLoss()
)",0.0442092902958393,0.0424678847193717,0.9819282293319702,0.0468838343280397,0.0501690426054258,0.0132161890458316,0.0157440655894345,0.040631212723658,0.0583374751491053,1442.529238462448,48.99683570861816
132,AttU_Net,120,120,64,3.792241792889898e-05,0.0007303870163736,0.8657003453099114,0.9635415101837664,2.974687272053611e-09,11,128,0.01,0,4,0.1,1,Mult,CrossEntropyLoss(),0.3373114466667175,0.3357259333133697,0.9410274624824524,0.0291970786052248,0.0221416579041522,0.0101108380347904,1.0,1.0,1.0,1000.0586822032928,-1.0
133,AttU_Net,120,120,32,0.0006378802970889,4.7250600226590256e-05,0.7100895170566769,0.9897742568259432,4.344731791726828e-08,11,128,0.01,0,4,0.1,1,Mult,"FocalLoss(
  (bce_loss): CrossEntropyLoss()
)",0.0006477423012256,0.0005444546695798,0.9726412296295166,0.0039146248396925,0.0163642804624511,0.021273103588971,0.0159806968139465,0.0526838966202783,0.0583996023856858,1681.8077187538147,61.38245129585266
134,AttU_Net,120,120,64,0.0045410578941246,0.0022340704380588,0.9092134749964688,0.9839940101693868,9.565482178484628e-10,11,128,0.01,0,4,0.1,1,Mult,DiceLoss(),0.1054161936044693,0.1045403555035591,0.8996970653533936,0.011566258275917,0.1109936807566934,0.1099389553386366,1.0,1.0,1.0,1028.8597812652588,-1.0
135,AttU_Net,120,120,32,2.917941584573112e-05,4.5523335000474015e-08,0.730475413283441,0.9995756951544972,6.74378499143193e-10,11,128,0.01,0,4,0.1,1,Mult,CrossEntropyLoss(),0.2060242742300033,0.2037955075502395,0.955042600631714,0.0227504472934351,0.0157674967840879,0.0099900453835159,0.0187629012484152,0.033424453280318,0.0801441351888668,1511.6993508338928,115.25643253326416
136,AttU_Net,120,120,32,0.0019115960689786,1.1219808771078186e-05,0.5196389780896072,0.9993959449500676,1.4515912261206528e-10,11,128,0.01,0,4,0.1,1,Mult,CrossEntropyLoss(),0.0542306900024414,0.0510324276983737,0.9829530715942384,0.0507562670024727,0.0217015777042042,0.0075700776239362,0.0166090681044005,0.0483971172962226,0.0574676938369781,1507.9392302036283,65.97455596923828
137,AttU_Net,120,120,64,0.0002751754241969,1.6503688300779527e-08,0.352097496143669,0.9924860126251864,1.4941464517819188e-07,11,128,0.01,0,4,0.1,1,Mult,IoULoss(),0.1009561568498611,0.100414291024208,0.9436058402061462,0.0210650612677634,0.0253115508453323,0.0344695200199284,1.0,1.0,1.0,1032.7355003356934,-1.0
138,AttU_Net,120,120,32,0.0002171518603829,3.79711953151134e-07,0.7482594738112467,0.9049889146532262,2.624155718382889e-08,11,128,0.01,0,4,0.1,1,Mult,TverskyLoss(),0.0537626594305038,0.0535489544272422,0.9465279579162598,0.0116002560770597,0.0289899641595457,0.0087801547849921,1.0,1.0,1.0,1519.2048420906067,-1.0
139,AttU_Net,120,120,32,6.778645019729577e-05,7.68867713278709e-08,0.8413207260727855,0.9528253313569492,5.403301329284762e-10,11,128,0.01,0,4,0.1,1,Mult,CrossEntropyLoss(),0.0807828307151794,0.0767898336052894,0.9725664854049684,0.0302098316024685,0.0524290061320401,0.0193075232182025,0.0172360644345445,0.0482107355864811,0.0732480119284294,1499.7741549015043,107.17648768424988
140,AttU_Net,120,120,64,0.0014896180211682,0.0217575907390378,0.6426285759119448,0.999870965126869,1.828266270720097e-09,11,128,0.01,0,4,0.1,1,Mult,"DiceBCELoss(
  (bce_loss): CrossEntropyLoss()
)",0.2463160157203674,0.2434419691562652,0.9003797769546509,0.0471322396928051,0.3376261497534853,0.1249930120547598,1.0,1.0,1.0,1064.3034663200378,-1.0
141,AttU_Net,120,120,32,0.0001326705012561,0.0001021385919478,0.5947070299632258,0.9997502672407478,8.44391898785622e-08,11,128,0.01,0,4,0.1,1,Mult,CrossEntropyLoss(),0.0427427887916564,0.039754718542099,0.9883230328559875,0.0559910457263775,0.0643169289577187,0.0134013753348348,0.0187581495970027,0.0467196819085487,0.0639910536779324,1634.7509429454803,78.401198387146
142,AttU_Net,120,120,64,1.4720843229173137e-05,6.983012250551765e-05,0.6815216185819922,0.9734388344319758,2.1212014740330806e-10,11,128,0.01,0,4,0.1,1,Mult,"FocalLoss(
  (bce_loss): CrossEntropyLoss()
)",0.4066908955574035,0.4065731465816498,0.8817833662033081,0.0260114640704573,0.0216003763176205,0.0314928888700545,1.0,1.0,1.0,1019.8042149543762,-1.0
143,AttU_Net,120,120,32,1.0197897594559412e-05,1.882588327951285e-05,0.8273805875904687,0.9985399627424104,6.9814231251251006e-09,11,128,0.01,0,4,0.1,1,Mult,DiceLoss(),0.5514973402023315,0.5458441972732544,0.6721686124801636,0.0059747780245394,0.0066540566669522,0.0907218580999314,1.0,1.0,1.0,1516.7774937152865,-1.0
144,AttU_Net,120,120,32,0.0029421518947379,0.0129102979310602,0.8932448654712533,0.9989546725172704,1.27733817649949e-08,11,128,0.01,0,4,0.1,1,Mult,CrossEntropyLoss(),0.297228068113327,0.2896132469177246,0.90385240316391,0.0227089141072016,0.5671297174570792,0.1546134273817614,1.0,1.0,1.0,1533.85098528862,-1.0
