run_num,model name,num epochs,epoch stop,batch size,learning rate,weight_decay,beta1,beta2,min lr,kernel size,max ch,norm ref,norm lambda,n heads,drop prob,n trans layers,attention type,loss_func,loss,loss_val,dice,loss SD,loss_val SD,dice SD,Avg Error,Avg FA rate,Avg MD rate,run time,eval run time
207,TransU_Net,120,120,64,0.000103872,0.000678996,0.761576862,0.971904867,9.41E-11,11,128,0.01,0,4,0.2,1,Add,"DiceBCELoss(
  (bce_loss): CrossEntropyLoss()
)",0.054020785,0.055142168,0.975689471,0.021854838,0.038295824,0.024034439,0.01812819,0.065668489,0.059704274,4136.802328,99.40526843
208,TransU_Net,120,120,64,0.000320874,1.35E-07,0.868651075,0.999719939,1.08E-09,11,128,0.01,0,4,0.2,1,Add,CrossEntropyLoss(),0.05060304,0.045928653,0.986063302,0.062343531,0.080291609,0.01445104,0.017318335,0.04249503,0.064550199,4142.006851,70.20240164
210,TransU_Net,120,120,64,0.002971982,0.000114375,0.853966889,0.99914589,2.62E-11,11,128,0.01,0,4,0.2,1,Add,CrossEntropyLoss(),0.136788532,0.133597925,0.953353584,0.046609691,0.046521736,0.01570661,0.014864417,0.033300199,0.06138171,4136.277637,43.82147861
212,TransU_Net,120,120,64,0.000460884,1.17E-08,0.937818339,0.998823753,2.34E-06,11,128,0.01,0,4,0.2,1,Add,"FocalLoss(
  (bce_loss): CrossEntropyLoss()
)",0.000370063,0.00029388,0.975473702,0.00893197,0.013445309,0.020860011,0.01771458,0.052311133,0.062624254,4134.591843,74.15158892
213,TransU_Net,120,120,64,7.25E-05,1.25E-06,0.658424328,0.999619584,2.77E-10,11,128,0.01,0,4,0.2,1,Add,CrossEntropyLoss(),0.127347261,0.123949289,0.969162107,0.023113716,0.0499136,0.017646967,0.019779967,0.048459245,0.067345924,4150.101502,115.8221385
214,TransU_Net,120,120,64,0.001592601,6.74E-07,0.739833759,0.998084811,4.69E-10,11,128,0.01,0,4,0.2,1,Add,CrossEntropyLoss(),0.088264026,0.08533524,0.970756948,0.058377173,0.217838887,0.045324561,0.015305994,0.036779324,0.058026839,4140.981784,63.3897438
216,TransU_Net,120,120,64,8.77E-05,0.002556558,0.563872713,0.997833583,1.01E-11,11,128,0.01,0,4,0.2,1,Add,CrossEntropyLoss(),0.070333324,0.065382838,0.983679295,0.039137198,0.05516628,0.024726515,0.017451562,0.050385189,0.06541998,3895.28475,60.14951181
217,TransU_Net,120,120,64,0.000661731,5.40E-06,0.823937188,0.97962549,1.54E-09,11,128,0.01,0,4,0.2,1,Add,"DiceBCELoss(
  (bce_loss): CrossEntropyLoss()
)",0.052099269,0.048786357,0.979271829,0.04418624,0.059410397,0.017594043,0.016392265,0.044172465,0.058275348,4069.779245,62.40270042
218,TransU_Net,120,120,64,0.00022459,2.24E-05,0.925026391,0.994085324,2.43E-09,11,128,0.01,0,4,0.2,1,Add,CrossEntropyLoss(),0.06044095,0.057534061,0.980751753,0.053823626,0.062699746,0.013395092,0.017393478,0.054485586,0.06361829,3861.258209,73.67526937
219,TransU_Net,120,120,64,0.000356134,0.000339781,0.878642247,0.998463438,4.02E-11,11,128,0.01,0,4,0.2,1,Add,CrossEntropyLoss(),0.041965701,0.038065266,0.988200366,0.067869433,0.079888823,0.014108096,0.017628763,0.039947813,0.063680417,3827.997359,69.97855306
222,TransU_Net,120,120,64,0.001357189,7.43E-05,0.985324696,0.99947974,1.39E-11,11,128,0.01,0,4,0.2,1,Add,"FocalLoss(
  (bce_loss): CrossEntropyLoss()
)",0.002523092,0.002342445,0.950487375,0.005392642,0.004878588,0.009360416,0.01400099,0.029075547,0.062810636,4068.311469,32.98535347
224,TransU_Net,120,120,64,0.00051133,4.67E-05,0.908576772,0.983966945,1.84E-11,11,128,0.01,0,4,0.2,1,Add,CrossEntropyLoss(),0.044881221,0.041661084,0.986332297,0.064935677,0.066760107,0.017639146,0.016610502,0.041998012,0.065544235,4174.046514,64.44100666
228,TransU_Net,120,120,64,0.000749383,1.43E-05,0.891310544,0.999032741,2.36E-10,11,128,0.01,0,4,0.2,1,Add,CrossEntropyLoss(),0.0561333,0.052441359,0.982831657,0.067075149,0.0710206,0.01950492,0.014998107,0.042992048,0.060014911,4225.003188,87.65041637
229,TransU_Net,120,120,64,0.000159346,0.000273355,0.731584278,0.989250928,6.43E-11,11,128,0.01,0,4,0.2,1,Add,CrossEntropyLoss(),0.047066793,0.043706335,0.985720873,0.045551712,0.070344276,0.014826596,0.017911971,0.061319583,0.058648111,4260.740115,111.7030847
231,TransU_Net,120,120,64,6.89E-05,0.007697255,0.782134018,0.999764594,1.18E-09,11,128,0.01,0,4,0.2,1,Add,"FocalLoss(
  (bce_loss): CrossEntropyLoss()
)",0.014734657,0.013480604,0.954262733,0.016953229,0.021541845,0.022154316,0.016812118,0.026279821,0.088841948,4242.131056,43.35802341
233,TransU_Net,120,120,64,4.17E-05,6.99E-06,0.715651113,0.999579497,6.34E-06,11,128,0.01,0,4,0.2,1,Add,CrossEntropyLoss(),0.217422873,0.210911304,0.952080965,0.030049916,0.016544304,0.014147879,0.016192297,0.033983598,0.081573062,4243.671642,97.42335415
236,TransU_Net,120,120,64,0.000295215,2.66E-05,0.801002654,0.998572089,4.38E-09,11,128,0.01,0,4,0.2,1,Add,CrossEntropyLoss(),0.042742789,0.039239019,0.986575365,0.059733653,0.076981703,0.013426574,0.018175901,0.056722167,0.062686382,4275.782944,77.60250235
239,TransU_Net,120,120,64,0.001215514,0.000181963,0.873423634,0.99702256,1.92E-09,11,128,0.01,0,4,0.2,1,Add,CrossEntropyLoss(),0.102790222,0.100584559,0.965843081,0.056058375,0.038391581,0.010092234,0.014529993,0.03485338,0.063556163,3740.62479,57.67545724
242,TransU_Net,120,120,64,0.000147387,4.00E-05,0.755944829,0.993718348,2.00E-10,11,128,0.01,0,4,0.2,1,Add,CrossEntropyLoss(),0.059055232,0.06182605,0.978807449,0.036697593,0.048602448,0.016369553,0.018907183,0.069333996,0.053926441,3978.024573,113.1129003
244,TransU_Net,120,120,64,0.000250337,0.002908351,0.823748834,0.997521931,1.04E-11,11,128,0.01,0,4,0.2,1,Add,CrossEntropyLoss(),0.065802626,0.062125262,0.982984185,0.052894377,0.081255542,0.020547911,0.018641373,0.046781809,0.061754473,3916.487714,60.40431571
248,TransU_Net,120,120,64,9.05E-05,0.00010436,0.652871011,0.999310449,1.85E-07,11,128,0.01,0,4,0.2,1,Add,CrossEntropyLoss(),0.084291525,0.08238408,0.97827065,0.025559902,0.040501155,0.01651625,0.019934264,0.061008946,0.062624254,3778.626626,76.86720371
252,TransU_Net,120,120,64,0.000115458,2.82E-05,0.812061882,0.999836467,1.26E-10,11,128,0.01,0,4,0.2,1,Add,CrossEntropyLoss(),0.084115647,0.082285129,0.978957057,0.046030644,0.048706325,0.010506673,0.01695853,0.057219185,0.063991054,3400.411091,75.72101402
254,TransU_Net,120,120,64,0.002108546,5.77E-08,0.976465492,0.998381553,6.22E-10,11,128,0.01,0,4,0.2,1,Add,CrossEntropyLoss(),0.115359835,0.1126647,0.960529149,0.053395718,0.047135717,0.016954827,0.016068581,0.033921471,0.059331511,3417.721973,40.3537035
255,TransU_Net,120,120,64,4.48E-05,0.001447518,0.843106814,0.998624434,2.59E-10,11,128,0.01,0,4,0.2,1,Add,CrossEntropyLoss(),0.216659084,0.207158267,0.960150123,0.030958898,0.012950029,0.008582121,0.018768276,0.029324056,0.078342445,3405.952872,43.62733054
257,TransU_Net,120,120,64,0.000392633,9.00E-05,0.78748737,0.998044543,7.30E-10,11,128,0.01,0,4,0.2,1,Add,CrossEntropyLoss(),0.035299573,0.03141614,0.989567876,0.066059557,0.086227587,0.017265722,0.016863042,0.042743539,0.063059145,3471.242588,52.33474469
258,TransU_Net,120,120,64,0.000226841,0.000148284,0.771638024,0.997846717,1.78E-10,11,128,0.01,0,4,0.2,1,Add,CrossEntropyLoss(),0.041588202,0.037598006,0.98762393,0.055125376,0.084642005,0.017499109,0.017935195,0.055852386,0.059145129,3584.100592,71.01556611
259,TransU_Net,120,120,64,0.000417066,3.69E-05,0.799059115,0.997029875,3.34E-10,11,128,0.01,0,4,0.2,1,Add,CrossEntropyLoss(),0.049187496,0.04451932,0.985594034,0.065186157,0.084173873,0.015892849,0.01611402,0.049577535,0.061133201,3608.859815,61.00845003
260,TransU_Net,120,120,64,0.000312111,0.000384835,0.864031192,0.999060787,6.95E-11,11,128,0.01,0,4,0.2,1,Add,CrossEntropyLoss(),0.045320064,0.041312248,0.987741828,0.070470041,0.082450817,0.012803255,0.016326006,0.047589463,0.06138171,3525.269093,61.6551311
261,TransU_Net,120,120,64,0.000191066,5.27E-05,0.72384505,0.998230542,1.49E-09,11,128,0.01,0,4,0.2,1,Add,CrossEntropyLoss(),0.047328144,0.043350603,0.986343026,0.05202142,0.06163703,0.011034972,0.016761176,0.048832008,0.067532306,3667.041981,75.16668582
262,TransU_Net,120,120,64,0.000847754,8.51E-05,0.825556621,0.997497683,5.14E-10,11,128,0.01,0,4,0.2,1,Add,CrossEntropyLoss(),0.047697783,0.04400488,0.985439777,0.06979844,0.072116521,0.017984953,0.01677986,0.047154573,0.058834493,3647.603791,47.16706252
263,TransU_Net,120,120,64,0.000515274,0.00070283,0.501529718,0.998755398,3.07E-09,11,128,0.01,0,4,0.2,1,Add,CrossEntropyLoss(),0.077587441,0.074855499,0.976185977,0.067686474,0.094779203,0.016949889,0.015858248,0.038394632,0.061071074,3446.296507,42.62607884
264,TransU_Net,120,120,64,0.000361297,1.89E-05,0.751839651,0.995909842,1.40E-10,11,128,0.01,0,4,0.2,1,Add,CrossEntropyLoss(),0.046202432,0.042386174,0.985897362,0.059914458,0.079292437,0.014087231,0.016515164,0.050012425,0.060636183,3538.976012,89.36232662
265,TransU_Net,120,120,64,0.000156448,0.000318372,0.8368719,0.994628385,2.03E-09,11,128,0.01,0,4,0.2,1,Add,CrossEntropyLoss(),0.04610496,0.043091618,0.986424446,0.049013727,0.057984289,0.010929862,0.019489249,0.067097416,0.059269384,3686.100174,76.91825819
266,TransU_Net,120,120,64,0.00068086,1.01E-05,0.783423352,0.998492122,5.06E-09,11,128,0.01,0,4,0.2,1,Add,CrossEntropyLoss(),0.05145324,0.048247628,0.983689189,0.066578416,0.077577203,0.014688928,0.015676078,0.038581014,0.062065109,3710.452401,59.54190969
267,TransU_Net,120,120,64,0.000265119,0.0001372,0.596779254,0.999123606,4.83E-11,11,128,0.01,0,4,0.2,1,Add,CrossEntropyLoss(),0.040087428,0.035617772,0.989182055,0.062707778,0.06922781,0.016274559,0.01616429,0.051441352,0.063307654,3688.333229,55.9867487
268,TransU_Net,120,120,64,0.000269119,0.000113445,0.621225584,0.999173191,5.61E-11,11,128,0.01,0,4,0.2,1,Add,CrossEntropyLoss(),0.045334637,0.040133446,0.988320649,0.068921917,0.071794272,0.016254269,0.016787931,0.042619284,0.064985089,3698.668321,41.83654213
270,TransU_Net,120,120,64,0.000128275,5.20E-06,0.695622622,0.998028695,7.22E-10,11,128,0.01,0,4,0.2,1,Add,CrossEntropyLoss(),0.067646489,0.0667134,0.978944778,0.040242051,0.056810398,0.01870026,0.016164225,0.077534791,0.059890656,3454.168265,70.02792287
271,TransU_Net,120,120,64,0.000171877,0.000213269,0.912386789,0.999372579,2.36E-10,11,128,0.01,0,4,0.2,1,Add,CrossEntropyLoss(),0.064724773,0.060499169,0.981953204,0.054932118,0.063312111,0.018849745,0.018196171,0.045166501,0.064550199,3440.230398,77.38107824
272,TransU_Net,120,120,64,0.001303283,0.000523376,0.588631057,0.998910228,1.05E-10,11,128,0.01,0,4,0.2,1,Add,CrossEntropyLoss(),0.136555582,0.133028105,0.954755545,0.053025077,0.37717862,0.068920177,0.015751617,0.032244036,0.061443837,3782.106058,46.99358988
273,TransU_Net,120,120,64,0.000543672,4.16E-05,0.867100137,0.999235787,7.36E-11,11,128,0.01,0,4,0.2,1,Add,CrossEntropyLoss(),0.046574242,0.043320645,0.98582685,0.065598357,0.091163316,0.023344929,0.016246627,0.047403082,0.062686382,3756.253167,76.28275776
274,TransU_Net,120,120,64,0.000427932,7.07E-05,0.657806796,0.999090947,1.17E-09,11,128,0.01,0,4,0.2,1,Add,"DiceBCELoss(
  (bce_loss): CrossEntropyLoss()
)",0.032071881,0.031005811,0.986916423,0.04600904,0.059624407,0.016508942,0.016619027,0.043986083,0.068402087,3789.52997,57.60131526
276,TransU_Net,120,120,64,7.70E-05,0.000162064,0.882469077,0.996466701,4.63E-11,11,128,0.01,0,4,0.2,1,Add,CrossEntropyLoss(),0.096594378,0.094712846,0.971836448,0.035838206,0.028678255,0.009204595,0.019911474,0.066289761,0.059331511,3750.976804,115.4570749
278,TransU_Net,120,120,64,0.000209089,2.81E-05,0.858288972,0.998751365,1.57E-10,11,128,0.01,0,4,0.2,1,Add,CrossEntropyLoss(),0.047199279,0.043784045,0.98589325,0.05163952,0.073903172,0.014039924,0.019019217,0.062562127,0.060760437,3800.461934,104.2758968
279,TransU_Net,120,120,64,9.83E-05,0.000287784,0.75840767,0.997661336,1.58E-11,11,128,0.01,0,4,0.2,1,Add,"FocalLoss(
  (bce_loss): CrossEntropyLoss()
)",0.001000671,0.000860391,0.976454914,0.013525634,0.013283624,0.029121571,0.018474646,0.06069831,0.062313618,3725.740101,89.54693961
280,TransU_Net,120,120,64,0.000655627,0.001149832,0.846416253,0.998351377,3.99E-10,11,128,0.01,0,4,0.2,1,Add,CrossEntropyLoss(),0.101032853,0.097331032,0.968598902,0.054454068,0.08706003,0.033281968,0.015546229,0.042867793,0.058337475,3775.399351,44.40677953
281,TransU_Net,120,120,64,0.000367752,7.04E-06,0.801355714,0.999741016,2.80E-10,11,128,0.01,0,4,0.2,1,Add,CrossEntropyLoss(),0.044042133,0.041641846,0.987119436,0.063901105,0.094027267,0.020083775,0.016793454,0.039823559,0.066600398,3800.735671,56.61879992
283,TransU_Net,120,120,64,0.000259198,3.48E-06,0.705468793,0.999669716,2.02E-10,11,128,0.01,0,4,0.2,1,Add,"DiceBCELoss(
  (bce_loss): CrossEntropyLoss()
)",0.042314127,0.039921373,0.984373748,0.039296335,0.058444019,0.016669911,0.017883663,0.049577535,0.063494036,3886.035745,49.55348396
284,TransU_Net,120,120,64,0.000128891,0.000444201,0.773504495,0.997836911,8.70E-10,11,128,0.01,0,4,0.2,1,Add,CrossEntropyLoss(),0.054968663,0.051814519,0.983683527,0.046901818,0.044899775,0.014355266,0.016908793,0.040320577,0.075236083,3886.455395,99.13061881
286,TransU_Net,120,120,64,0.000816762,6.14E-05,0.504082474,0.996786335,2.23E-11,11,128,0.01,0,4,0.2,1,Add,CrossEntropyLoss(),0.075864047,0.071351171,0.976449251,0.063062341,0.12481755,0.030736946,0.016825447,0.041003976,0.055728131,3957.312694,49.0747416
289,TransU_Net,120,120,64,0.000187689,0.000627671,0.658364411,0.993601727,5.16E-10,11,128,0.01,0,4,0.2,1,Add,"FocalLoss(
  (bce_loss): CrossEntropyLoss()
)",0.001454506,0.001237025,0.972939372,0.009290987,0.115937243,0.046748977,0.017174995,0.042992048,0.066227634,4127.222493,65.59800935
290,TransU_Net,120,120,64,0.002974316,3.27E-05,0.935207314,0.995926533,5.94E-11,11,128,0.01,0,4,0.2,1,Add,CrossEntropyLoss(),0.138520151,0.137154251,0.95128125,0.043412151,0.025734564,0.010409276,0.015412759,0.023918986,0.063245527,4130.561641,72.93959379
291,TransU_Net,120,120,64,0.000437816,0.000139471,0.618753651,0.998216419,2.50E-09,11,128,0.01,0,4,0.2,1,Add,CrossEntropyLoss(),0.03905385,0.035211183,0.988734007,0.068445836,0.088439933,0.021841067,0.016393515,0.046160537,0.062997018,4137.765909,71.42950511
293,TransU_Net,120,120,64,0.000221906,0.00386608,0.788414947,0.999260807,1.00E-07,11,128,0.01,0,4,0.2,1,Add,CrossEntropyLoss(),0.088860855,0.08489047,0.978614688,0.063275027,0.097070423,0.025376957,0.015479461,0.05125497,0.060884692,4312.604168,65.01827502
294,TransU_Net,120,120,64,0.000345755,2.13E-06,0.742174971,0.994933095,6.24E-09,11,128,0.01,0,4,0.2,1,Add,"DiceBCELoss(
  (bce_loss): CrossEntropyLoss()
)",0.039994434,0.037007891,0.984389186,0.04180967,0.058041454,0.018903713,0.017359268,0.052683897,0.059455765,4383.161449,78.25403333
295,TransU_Net,120,120,64,8.95E-05,8.03E-07,0.808236995,0.999553306,4.71E-11,11,128,0.01,0,4,0.2,1,Add,CrossEntropyLoss(),0.138158619,0.142766058,0.960344195,0.044163672,0.034711807,0.012355989,0.017945123,0.032678926,0.08499006,3972.750429,287.8847589
296,TransU_Net,120,120,64,0.000150557,5.34E-05,0.88835902,0.998917119,1.28E-10,11,128,0.01,0,4,0.2,1,Add,CrossEntropyLoss(),0.062141985,0.058575362,0.981820226,0.049892315,0.047924816,0.010768537,0.016907921,0.049080517,0.071135686,3360.320019,41.53623652
298,TransU_Net,120,120,64,0.000112769,8.84E-05,0.856893161,0.990059433,1.60E-11,11,128,0.01,0,4,0.2,1,Add,CrossEntropyLoss(),0.069144145,0.067692406,0.977944732,0.027878239,0.034014039,0.011469694,0.018895418,0.068029324,0.06361829,3394.426441,75.56607604
302,TransU_Net,120,120,64,0.000611699,0.00600382,0.842912735,0.999124024,7.30E-11,11,128,0.01,0,4,0.2,1,Add,CrossEntropyLoss(),0.159974694,0.156297043,0.950015545,0.047499932,0.612022061,0.075665251,0.014343432,0.030815109,0.062127237,3371.034064,28.70253444
304,TransU_Net,120,120,64,0.00025157,0.001841386,0.540567331,0.998631621,2.62E-11,11,128,0.01,0,4,0.2,1,Add,CrossEntropyLoss(),0.064488992,0.060382038,0.982551813,0.062189688,0.090024994,0.021944198,0.017386042,0.047775845,0.064177435,3382.452756,40.77250457
305,TransU_Net,120,120,64,0.001714863,2.24E-05,0.755546233,0.996503682,1.32E-11,11,128,0.01,0,4,0.2,1,Add,"DiceBCELoss(
  (bce_loss): CrossEntropyLoss()
)",0.06812682,0.06554348,0.972137928,0.043839952,0.068937765,0.03251622,0.014803854,0.032306163,0.059455765,3405.933481,40.17567253
306,TransU_Net,120,120,64,0.000392202,1.13E-09,0.779237561,0.998803853,1.96E-09,11,128,0.01,0,4,0.2,1,Add,CrossEntropyLoss(),0.058102887,0.0529636,0.982771993,0.062230841,0.0682352,0.016208126,0.016192529,0.047340954,0.060325547,3347.4992,46.32315707
307,TransU_Net,120,120,64,0.000172436,1.18E-05,0.899040942,0.994166259,4.25E-10,11,128,0.01,0,4,0.2,1,Add,CrossEntropyLoss(),0.070651494,0.070786178,0.97544378,0.049343921,0.050276649,0.011735685,0.016428727,0.069085487,0.056597913,3371.082596,42.88209534
311,TransU_Net,120,120,64,0.000483434,0.00013412,0.942451915,0.999077958,1.09E-10,11,128,0.01,0,4,0.2,1,Add,"FocalLoss(
  (bce_loss): CrossEntropyLoss()
)",0.00058928,0.00047572,0.977070451,0.008121701,0.012840924,0.015760892,0.017018512,0.042805666,0.060636183,3273.263535,43.79833889
312,TransU_Net,120,120,64,6.80E-05,3.01E-05,0.632750952,0.972409521,1.06E-09,11,128,0.01,0,4,0.2,1,Add,CrossEntropyLoss(),0.127413437,0.132680327,0.954400063,0.013975986,0.022842185,0.022745546,0.01821513,0.058088966,0.058026839,3333.180412,72.74011421
313,TransU_Net,120,120,64,4.84E-05,0.000101045,0.806401805,0.999799427,5.17E-11,11,128,0.01,0,4,0.2,1,Add,CrossEntropyLoss(),0.204969123,0.197723731,0.955315113,0.028462365,0.026260896,0.017650759,0.019236522,0.044545229,0.067035288,3268.531222,36.98316312
315,TransU_Net,120,120,64,0.000212896,6.83E-05,0.880377438,0.996947323,7.07E-10,11,128,0.01,0,4,0.2,1,Add,CrossEntropyLoss(),0.048181713,0.044224646,0.985288978,0.052430608,0.05781182,0.010778738,0.017655395,0.045787773,0.06790507,3290.092853,40.97288489
316,TransU_Net,120,120,64,0.000724648,1.17E-06,0.677651351,0.909015793,2.12E-11,11,128,0.01,0,4,0.2,1,Add,"DiceBCELoss(
  (bce_loss): CrossEntropyLoss()
)",0.049475498,0.046238914,0.98048985,0.044788147,0.056859818,0.01688931,0.015917127,0.051068588,0.058088966,3316.210588,49.11627054
317,TransU_Net,120,120,64,0.001502703,6.76E-06,0.824989377,0.998023069,7.64E-11,11,128,0.01,0,4,0.2,1,Add,CrossEntropyLoss(),0.070862412,0.066629589,0.977431536,0.064444414,0.069595191,0.013125787,0.013786443,0.041066103,0.059393638,3268.146816,55.0495522
318,TransU_Net,120,120,64,0.001011409,0.000957059,0.738488407,0.999201902,1.85E-10,11,128,0.01,0,4,0.2,1,Add,CrossEntropyLoss(),0.143406183,0.141720027,0.95160079,0.0493181,0.048823313,0.012536494,0.016180493,0.028640656,0.059269384,3315.024975,42.37652397
320,TransU_Net,120,120,64,8.13E-05,0.000342703,0.794132406,0.999884152,5.55E-10,11,128,0.01,0,4,0.2,1,Add,CrossEntropyLoss(),0.113164321,0.109661572,0.972533941,0.035028493,0.047826967,0.013247825,0.017943864,0.030193837,0.077224155,3392.128771,27.91855288
322,TransU_Net,120,120,64,0.000382873,0.000597913,0.703226325,0.991190297,1.99E-11,11,128,0.01,0,4,0.2,1,Add,"FocalLoss(
  (bce_loss): CrossEntropyLoss()
)",0.002760047,0.002517873,0.957846105,0.007370628,0.276065539,0.079513586,0.015840426,0.036530815,0.061505964,3279.58687,19.3616426
324,TransU_Net,120,120,64,0.000239436,1.89E-07,0.504349472,0.999704157,1.04E-11,11,128,0.01,0,4,0.2,1,Add,CrossEntropyLoss(),0.048052743,0.045566872,0.985913038,0.060522843,0.080315865,0.017852059,0.016733158,0.054485586,0.065109344,3287.04025,51.14074755
326,TransU_Net,120,120,64,0.000834747,3.68E-05,0.86013424,0.997505815,1.57E-09,11,128,0.01,0,4,0.2,1,Add,CrossEntropyLoss(),0.065463126,0.061574943,0.979681134,0.064798753,0.068156022,0.019855324,0.017640265,0.03889165,0.057219185,3346.793457,53.96874666
327,TransU_Net,120,120,64,0.00014833,0.003241018,0.833081852,0.999517257,9.68E-10,11,128,0.01,0,4,0.2,1,Add,"DiceBCELoss(
  (bce_loss): CrossEntropyLoss()
)",0.04918956,0.045924257,0.986851811,0.034491099,0.076703121,0.029738356,0.018801944,0.048210736,0.061257455,3366.743063,29.44805169
331,TransU_Net,120,120,64,0.00044032,4.26E-05,0.90899905,0.946990477,5.92E-11,11,128,0.01,0,4,0.2,1,Add,CrossEntropyLoss(),0.04570917,0.042283293,0.986112475,0.061317487,0.071689532,0.011882598,0.017563495,0.052683897,0.057716203,3836.803315,85.88637114
333,TransU_Net,120,120,64,0.000269094,7.39E-06,0.785915569,0.997900124,1.29E-11,11,128,0.01,0,4,0.2,1,Add,"FocalLoss(
  (bce_loss): CrossEntropyLoss()
)",0.000232279,0.000183224,0.981072247,0.0077922,0.019665455,0.018778139,0.017030475,0.055728131,0.061568091,3844.267602,111.2548757
335,TransU_Net,120,120,64,0.000329174,0.000142305,0.817022134,0.998671152,2.30E-10,11,128,0.01,0,4,0.2,1,Add,CrossEntropyLoss(),0.047347374,0.043607891,0.986085176,0.066581027,0.074445505,0.017511235,0.016657438,0.051689861,0.060387674,3846.405728,80.56832576
338,TransU_Net,120,120,64,0.000510234,9.31E-05,0.982564378,0.995595392,3.40E-10,11,128,0.01,0,4,0.2,1,Add,"DiceBCELoss(
  (bce_loss): CrossEntropyLoss()
)",0.077725559,0.075198933,0.967832804,0.038367595,0.048071751,0.013077328,0.014664871,0.036033797,0.060946819,3824.294895,53.30248713
340,TransU_Net,120,120,64,0.000632671,5.75E-07,0.671111572,0.998837144,6.55E-11,11,128,0.01,0,4,0.2,1,Add,CrossEntropyLoss(),0.049302608,0.047293119,0.984446168,0.066826653,0.071204399,0.019247351,0.015007526,0.039512922,0.066041252,3815.311327,66.3242147
342,TransU_Net,120,120,64,0.000109479,2.43E-05,0.572700071,0.998471192,4.69E-11,11,128,0.01,0,4,0.2,1,Add,CrossEntropyLoss(),0.082973331,0.07968083,0.976330757,0.043697636,0.052724956,0.012319569,0.016188572,0.044172465,0.07014165,3822.672336,71.72359753
345,TransU_Net,120,120,64,0.000742212,3.99E-06,0.869988371,0.999251917,4.59E-09,11,128,0.01,0,4,0.2,1,Add,CrossEntropyLoss(),0.060495947,0.056356765,0.98134768,0.065114342,0.071451568,0.020114962,0.015507324,0.049826044,0.058648111,3820.095974,49.96295285
346,TransU_Net,120,120,64,7.63E-05,0.001926084,0.802980847,0.998992213,2.32E-08,11,128,0.01,0,4,0.2,1,Add,CrossEntropyLoss(),0.077861868,0.072635084,0.982967257,0.026894355,0.044924453,0.033960195,0.019968308,0.0465333,0.064425944,3816.532356,87.06293964
347,TransU_Net,120,120,64,0.00029451,0.000296032,0.608790599,0.996606341,1.72E-10,11,128,0.01,0,4,0.2,1,Add,CrossEntropyLoss(),0.0337127,0.029656891,0.990800977,0.060831539,0.066747673,0.017709445,0.018338869,0.044234592,0.061630219,3827.894749,66.18102074
349,TransU_Net,120,120,64,0.000131779,0.0141032,0.752913005,0.97342658,2.06E-09,11,128,0.01,0,4,0.2,1,Add,CrossEntropyLoss(),0.093860552,0.089865804,0.980995774,0.051452875,0.060101278,0.013447446,0.017080861,0.037027833,0.068899105,3829.149146,49.23920989
351,TransU_Net,120,120,64,0.000450953,0.000360855,0.720274024,0.942202177,2.92E-10,11,128,0.01,0,4,0.2,1,Add,CrossEntropyLoss(),0.048901446,0.045264371,0.985747457,0.061652728,0.08256086,0.023970069,0.016830915,0.04181163,0.061754473,3819.520798,52.13847589
355,TransU_Net,120,120,64,0.000589309,0.000947598,0.901443502,0.916796446,2.08E-10,11,128,0.01,0,4,0.2,1,Add,CrossEntropyLoss(),0.09057264,0.08853171,0.971042752,0.05376459,0.091722825,0.02122578,0.015860666,0.041003976,0.063307654,3674.394249,49.55908632
358,TransU_Net,120,120,64,0.000296283,1.83E-05,0.819483318,0.937459597,8.26E-10,11,128,0.01,0,4,0.2,1,Add,CrossEntropyLoss(),0.050585236,0.047100399,0.984392762,0.055043952,0.075057315,0.013419265,0.016668964,0.054982604,0.063059145,3666.923953,58.65979218
360,TransU_Net,120,120,64,9.98E-05,0.000193844,0.737474308,0.963163763,6.96E-08,11,128,0.01,0,4,0.2,1,Add,CrossEntropyLoss(),0.076058298,0.074344903,0.976531565,0.028231311,0.043493513,0.018435755,0.016986027,0.056784294,0.068712724,3808.646615,88.35017371
361,TransU_Net,120,120,64,0.000493206,3.21E-05,0.621964323,0.99334154,2.48E-09,11,128,0.01,0,4,0.2,1,Add,CrossEntropyLoss(),0.063942321,0.058869559,0.980505586,0.061113025,0.094136145,0.023872194,0.017552041,0.041438867,0.059517893,3839.254152,77.84997368
363,TransU_Net,120,120,64,0.000226559,0.003332084,0.852046037,0.994909423,8.75E-11,11,128,0.01,0,4,0.2,1,Add,CrossEntropyLoss(),0.055575676,0.050716773,0.986152053,0.054108564,0.097678838,0.02465573,0.017949706,0.044980119,0.062748509,3813.496399,56.5762887
366,TransU_Net,120,120,64,0.003187669,5.98E-05,0.948222464,0.996696924,1.09E-09,11,128,0.01,0,4,0.2,1,Add,CrossEntropyLoss(),0.143693089,0.141828835,0.950701952,0.040499032,0.03002868,0.01022615,0.014391424,0.029821074,0.058337475,3795.25133,39.88187265
372,TransU_Net,120,120,64,0.000422793,5.47E-06,0.882690089,0.997409902,3.15E-11,11,128,0.01,0,4,0.2,1,Add,"DiceBCELoss(
  (bce_loss): CrossEntropyLoss()
)",0.043283962,0.040742073,0.982876658,0.044053039,0.064038962,0.018742884,0.017751312,0.050509443,0.061568091,3839.84953,67.24947739
